ds,t-29,h-29,t-28,h-28,t-27,h-27,t-26,h-26,t-25,h-25,t-24,h-24,t-23,h-23,t-22,h-22,t-21,h-21,t-20,h-20,t-19,h-19,t-18,h-18,t-17,h-17,t-16,h-16,t-15,h-15,t-14,h-14,t-13,h-13,t-12,h-12,t-11,h-11,t-10,h-10,t-9,h-9,t-8,h-8,t-7,h-7,t-6,h-6,t-5,h-5,t-4,h-4,t-3,h-3,t-2,h-2,t-1,h-1,t+0,h+0,t+1,h+1,t+2,h+2,t+3,h+3,t+4,h+4,t+5,h+5,t+6,h+6,t+7,h+7
2015-09-29,0.0,0.0,1431128.939999999,0.0,1344662.8499999992,0.0,1658918.6799999978,0.0,1271790.2899999998,0.0,1200999.4399999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1282477.759999999,0.0,1477395.2499999998,0.0,1094993.4899999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756913.0599999994,0.0,1359339.0199999993,0.0,1219471.0299999996,0.0,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0
2015-09-30,1431128.939999999,0.0,1344662.8499999992,0.0,1658918.6799999978,0.0,1271790.2899999998,0.0,1200999.4399999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1282477.759999999,0.0,1477395.2499999998,0.0,1094993.4899999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756913.0599999994,0.0,1359339.0199999993,0.0,1219471.0299999996,0.0,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0
2015-10-01,1344662.8499999992,0.0,1658918.6799999978,0.0,1271790.2899999998,0.0,1200999.4399999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1282477.759999999,0.0,1477395.2499999998,0.0,1094993.4899999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756913.0599999994,0.0,1359339.0199999993,0.0,1219471.0299999996,0.0,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0
2015-10-02,1658918.6799999978,0.0,1271790.2899999998,0.0,1200999.4399999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1282477.759999999,0.0,1477395.2499999998,0.0,1094993.4899999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756913.0599999994,0.0,1359339.0199999993,0.0,1219471.0299999996,0.0,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0
2015-10-03,1271790.2899999998,0.0,1200999.4399999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1282477.759999999,0.0,1477395.2499999998,0.0,1094993.4899999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756913.0599999994,0.0,1359339.0199999993,0.0,1219471.0299999996,0.0,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0
2015-10-04,1200999.4399999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1282477.759999999,0.0,1477395.2499999998,0.0,1094993.4899999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756913.0599999994,0.0,1359339.0199999993,0.0,1219471.0299999996,0.0,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0
2015-10-05,0.0,0.0,0.0,0.0,0.0,1.0,1282477.759999999,0.0,1477395.2499999998,0.0,1094993.4899999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756913.0599999994,0.0,1359339.0199999993,0.0,1219471.0299999996,0.0,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-06,0.0,0.0,0.0,1.0,1282477.759999999,0.0,1477395.2499999998,0.0,1094993.4899999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756913.0599999994,0.0,1359339.0199999993,0.0,1219471.0299999996,0.0,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0
2015-10-07,0.0,1.0,1282477.759999999,0.0,1477395.2499999998,0.0,1094993.4899999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756913.0599999994,0.0,1359339.0199999993,0.0,1219471.0299999996,0.0,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0
2015-10-08,1282477.759999999,0.0,1477395.2499999998,0.0,1094993.4899999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756913.0599999994,0.0,1359339.0199999993,0.0,1219471.0299999996,0.0,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0
2015-10-09,1477395.2499999998,0.0,1094993.4899999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756913.0599999994,0.0,1359339.0199999993,0.0,1219471.0299999996,0.0,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0
2015-10-10,1094993.4899999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756913.0599999994,0.0,1359339.0199999993,0.0,1219471.0299999996,0.0,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0
2015-10-11,0.0,0.0,0.0,0.0,0.0,0.0,1756913.0599999994,0.0,1359339.0199999993,0.0,1219471.0299999996,0.0,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0
2015-10-12,0.0,0.0,0.0,0.0,1756913.0599999994,0.0,1359339.0199999993,0.0,1219471.0299999996,0.0,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-13,0.0,0.0,1756913.0599999994,0.0,1359339.0199999993,0.0,1219471.0299999996,0.0,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0
2015-10-14,1756913.0599999994,0.0,1359339.0199999993,0.0,1219471.0299999996,0.0,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0,1607045.3799999985,0.0
2015-10-15,1359339.0199999993,0.0,1219471.0299999996,0.0,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0,1607045.3799999985,0.0,1513646.2499999998,0.0
2015-10-16,1219471.0299999996,0.0,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0,1607045.3799999985,0.0,1513646.2499999998,0.0,1101736.6699999992,0.0
2015-10-17,1034101.4399999995,0.0,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0,1607045.3799999985,0.0,1513646.2499999998,0.0,1101736.6699999992,0.0,0.0,0.0
2015-10-18,4569.33,0.0,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0,1607045.3799999985,0.0,1513646.2499999998,0.0,1101736.6699999992,0.0,0.0,0.0,0.0,0.0
2015-10-19,0.0,0.0,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0,1607045.3799999985,0.0,1513646.2499999998,0.0,1101736.6699999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-20,0.0,0.0,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0,1607045.3799999985,0.0,1513646.2499999998,0.0,1101736.6699999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536830.0099999998,0.0
2015-10-21,1472361.019999999,0.0,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0,1607045.3799999985,0.0,1513646.2499999998,0.0,1101736.6699999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536830.0099999998,0.0,1396452.249999999,0.0
2015-10-22,1155461.1599999995,0.0,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0,1607045.3799999985,0.0,1513646.2499999998,0.0,1101736.6699999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536830.0099999998,0.0,1396452.249999999,0.0,1470821.249999999,0.0
2015-10-23,1369871.679999999,0.0,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0,1607045.3799999985,0.0,1513646.2499999998,0.0,1101736.6699999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536830.0099999998,0.0,1396452.249999999,0.0,1470821.249999999,0.0,1232219.85,0.0
2015-10-24,976726.0399999996,0.0,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0,1607045.3799999985,0.0,1513646.2499999998,0.0,1101736.6699999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536830.0099999998,0.0,1396452.249999999,0.0,1470821.249999999,0.0,1232219.85,0.0,264.24,0.0
2015-10-25,6050.4,0.0,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0,1607045.3799999985,0.0,1513646.2499999998,0.0,1101736.6699999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536830.0099999998,0.0,1396452.249999999,0.0,1470821.249999999,0.0,1232219.85,0.0,264.24,0.0,0.0,0.0
2015-10-26,0.0,0.0,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0,1607045.3799999985,0.0,1513646.2499999998,0.0,1101736.6699999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536830.0099999998,0.0,1396452.249999999,0.0,1470821.249999999,0.0,1232219.85,0.0,264.24,0.0,0.0,0.0,0.0,0.0
2015-10-27,0.0,0.0,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0,1607045.3799999985,0.0,1513646.2499999998,0.0,1101736.6699999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536830.0099999998,0.0,1396452.249999999,0.0,1470821.249999999,0.0,1232219.85,0.0,264.24,0.0,0.0,0.0,0.0,0.0,1610574.3399999992,0.0
2015-10-28,1645347.5199999989,0.0,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0,1607045.3799999985,0.0,1513646.2499999998,0.0,1101736.6699999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536830.0099999998,0.0,1396452.249999999,0.0,1470821.249999999,0.0,1232219.85,0.0,264.24,0.0,0.0,0.0,0.0,0.0,1610574.3399999992,0.0,1234313.7499999995,0.0
2015-10-29,1346297.1199999994,0.0,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0,1607045.3799999985,0.0,1513646.2499999998,0.0,1101736.6699999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536830.0099999998,0.0,1396452.249999999,0.0,1470821.249999999,0.0,1232219.85,0.0,264.24,0.0,0.0,0.0,0.0,0.0,1610574.3399999992,0.0,1234313.7499999995,0.0,1444461.8099999991,0.0
2015-10-30,1435613.5899999994,0.0,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0,1607045.3799999985,0.0,1513646.2499999998,0.0,1101736.6699999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536830.0099999998,0.0,1396452.249999999,0.0,1470821.249999999,0.0,1232219.85,0.0,264.24,0.0,0.0,0.0,0.0,0.0,1610574.3399999992,0.0,1234313.7499999995,0.0,1444461.8099999991,0.0,1048052.47,0.0
2015-10-31,1619710.4799999997,0.0,5186.54,0.0,0.0,0.0,0.0,0.0,1681203.0899999985,0.0,1572074.5199999989,0.0,1561224.519999999,0.0,1221182.5699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946626.6099999992,1.0,1633405.9099999997,0.0,1852181.71,0.0,1262658.3399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698777.8799999985,0.0,1607045.3799999985,0.0,1513646.2499999998,0.0,1101736.6699999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536830.0099999998,0.0,1396452.249999999,0.0,1470821.249999999,0.0,1232219.85,0.0,264.24,0.0,0.0,0.0,0.0,0.0,1610574.3399999992,0.0,1234313.7499999995,0.0,1444461.8099999991,0.0,1048052.47,0.0,0.0,0.0
