station_id,name,short_name,lat,lon,region_id,rental_methods,capacity,external_id,eightd_has_key_dispenser,has_kiosk,station_geom
314fd7e5-4335-4b89-ac9d-2c099bc33d9f,Folsom St at 15th St,SF-M24,37.7670373,-122.4154425,3,"['KEY', 'CREDITCARD']",19,314fd7e5-4335-4b89-ac9d-2c099bc33d9f,false,true,POINT(-122.4154425 37.7670373)
9fae2998-e458-47f8-9c7c-978e01f05330,The Embarcadero at Bryant St,SF-G30-2,37.787332,-122.3881105,3,"['KEY', 'CREDITCARD']",19,9fae2998-e458-47f8-9c7c-978e01f05330,false,true,POINT(-122.3881105 37.787332)
75f6691a-df0a-4d7a-8b35-e5ffe33add4f,Broadway at Battery St,SF-C28-2,37.798572108462558,-122.40086898207666,3,"['KEY', 'CREDITCARD']",19,75f6691a-df0a-4d7a-8b35-e5ffe33add4f,false,true,POINT(-122.400868982077 37.7985721084626)
84dfbc77-fe18-4e2c-9f89-9edb8aeaee2c,16th St at Prosper St,SF-N20-1,37.764285,-122.4318042,3,"['KEY', 'CREDITCARD']",19,84dfbc77-fe18-4e2c-9f89-9edb8aeaee2c,false,true,POINT(-122.4318042 37.764285)
57b62dd0-e022-47a7-ad7e-340fbe98188a,Alemany Blvd at Silver Ave,SF-X19,37.730174468872811,-122.43289589881896,3,"['KEY', 'CREDITCARD']",19,57b62dd0-e022-47a7-ad7e-340fbe98188a,false,true,POINT(-122.432895898819 37.7301744688728)
fb24c862-b4cf-45e1-9008-4812aa8370fd,19th St at Florida St,SF-O25-1,37.7604469,-122.410807,3,"['KEY', 'CREDITCARD']",19,fb24c862-b4cf-45e1-9008-4812aa8370fd,false,true,POINT(-122.410807 37.7604469)
2ed84bed-e42a-4f0d-a059-78a709748616,24th St at Chattanooga St,SF-Q21-2,37.7518194,-122.4266139,3,"['KEY', 'CREDITCARD']",19,2ed84bed-e42a-4f0d-a059-78a709748616,false,true,POINT(-122.4266139 37.7518194)
2aa2a8ee-2f2b-4a1a-8c28-f239c1b520b1,4th St at Long Bridge St,SF-K30-3,37.7737524,-122.3914274,3,"['KEY', 'CREDITCARD']",19,2aa2a8ee-2f2b-4a1a-8c28-f239c1b520b1,false,true,POINT(-122.3914274 37.7737524)
bfb90ed7-6039-4c61-9b13-fb60b1786dde,McAllister St at Arguello Blvd,SF-J13,37.775328,-122.458104,3,"['KEY', 'CREDITCARD']",19,bfb90ed7-6039-4c61-9b13-fb60b1786dde,false,true,POINT(-122.458104 37.775328)
f8f12028-2117-4737-9a03-04548ad95e82,23rd Ave at Clement St,SF-G7,37.7819295,-122.4827855,3,"['KEY', 'CREDITCARD']",19,f8f12028-2117-4737-9a03-04548ad95e82,false,true,POINT(-122.4827855 37.7819295)
2a229da1-a8bc-485a-982b-df0c9de6d11e,Natoma St at New Montgomery St,SF-G28-2,37.7864555,-122.399749,3,"['KEY', 'CREDITCARD']",21,2a229da1-a8bc-485a-982b-df0c9de6d11e,false,true,POINT(-122.399749 37.7864555)
9b4f6ef0-4568-4f52-8226-ec8432b75802,5th Ave at Anza St,SF-H12,37.77948760924334,-122.46314182877541,3,"['KEY', 'CREDITCARD']",21,9b4f6ef0-4568-4f52-8226-ec8432b75802,false,true,POINT(-122.463141828775 37.7794876092433)
618f7cf2-3478-4607-9081-71f3a314f56f,Polk St at Post St,SF-F23,37.7870025,-122.420053,3,"['KEY', 'CREDITCARD']",21,618f7cf2-3478-4607-9081-71f3a314f56f,false,true,POINT(-122.420053 37.7870025)
394b8db0-00f7-47b8-b85c-a36fd0de8340,Turk Blvd at Stanyan St,SF-J14,37.777609310293336,-122.4546217918396,3,"['KEY', 'CREDITCARD']",21,394b8db0-00f7-47b8-b85c-a36fd0de8340,false,true,POINT(-122.45462179184 37.7776093102933)
59cb1eda-68ac-43fd-a05a-9250d7f9ace3,Lincoln Blvd at Graham St,SF-B14,37.801750101596632,-122.4563633604339,3,"['KEY', 'CREDITCARD']",22,59cb1eda-68ac-43fd-a05a-9250d7f9ace3,false,true,POINT(-122.456363360434 37.8017501015966)
b48ebe9a-8d7b-4ac1-b0da-db5978404330,Father Alfred E Boeddeker Park,SF-H25,37.7840775,-122.411926,3,"['KEY', 'CREDITCARD']",22,b48ebe9a-8d7b-4ac1-b0da-db5978404330,false,true,POINT(-122.411926 37.7840775)
3a415706-d63c-4a35-9b1c-bb9127ddc925,Otis St at Brady St,SF-K23,37.772219,-122.419976,3,"['KEY', 'CREDITCARD']",22,3a415706-d63c-4a35-9b1c-bb9127ddc925,false,true,POINT(-122.419976 37.772219)
cf56994c-cdd6-4586-9f56-eea2f51e81ae,Mechanics Monument Plaza (Market St at Bush St),SF-F28-1,37.7913,-122.399051,3,"['KEY', 'CREDITCARD']",23,cf56994c-cdd6-4586-9f56-eea2f51e81ae,false,true,POINT(-122.399051 37.7913)
2815280a-8263-4537-a944-4fdc32774fde,7th Ave at Cabrillo St,SF-J12,37.7751205,-122.464998,3,"['KEY', 'CREDITCARD']",23,2815280a-8263-4537-a944-4fdc32774fde,false,true,POINT(-122.464998 37.7751205)
874736bb-35c8-48e8-a4d7-e8e811d418da,48th Ave at Cabrillo St,SF-J1,37.772954,-122.509071,3,"['KEY', 'CREDITCARD']",23,874736bb-35c8-48e8-a4d7-e8e811d418da,false,true,POINT(-122.509071 37.772954)
47894de7-32c7-48ac-aa44-57c8def8a7f3,Frida Kahlo Way at Cloud Cir,SF-Y14,37.7258897887525,-122.45244383811948,3,"['KEY', 'CREDITCARD']",23,47894de7-32c7-48ac-aa44-57c8def8a7f3,false,true,POINT(-122.452443838119 37.7258897887525)
c0bc3212-1e26-438b-9ebd-ea1d1c8e92ef,Goettingen St at Bacon St,SF-Y25,37.726942966228407,-122.40659952163696,3,"['KEY', 'CREDITCARD']",23,c0bc3212-1e26-438b-9ebd-ea1d1c8e92ef,false,true,POINT(-122.406599521637 37.7269429662284)
1d0da57a-5fe4-48af-b66b-5f380706eb4e,Garfield Square (25th St at Harrison St),SF-R24,37.750945,-122.4120835,3,"['KEY', 'CREDITCARD']",23,1d0da57a-5fe4-48af-b66b-5f380706eb4e,false,true,POINT(-122.4120835 37.750945)
f6c0f2ed-11cc-4b74-9d03-f2b298c9bd1b,Mission Playground,SF-O22,37.7592103,-122.4213392,3,"['KEY', 'CREDITCARD']",23,f6c0f2ed-11cc-4b74-9d03-f2b298c9bd1b,false,true,POINT(-122.4213392 37.7592103)
d82d9e94-bb62-4001-b6ad-50603199554d,Cruise Terminal at Pier 27,SF-B28,37.804648,-122.402087,3,"['KEY', 'CREDITCARD']",23,d82d9e94-bb62-4001-b6ad-50603199554d,false,true,POINT(-122.402087 37.804648)
759c388e-ab9b-40c2-ae96-ee5190264916,Valencia St at 22nd St,SF-Q22-1,37.7552126,-122.4209752,3,"['KEY', 'CREDITCARD']",23,759c388e-ab9b-40c2-ae96-ee5190264916,false,true,POINT(-122.4209752 37.7552126)
d6ebe802-3db6-4106-b3c7-4791c801a91f,17th & Folsom Street Park (17th St at Folsom St),SF-N23,37.7637348,-122.41552403555308,3,"['KEY', 'CREDITCARD']",23,d6ebe802-3db6-4106-b3c7-4791c801a91f,false,true,POINT(-122.415524035553 37.7637348)
a5c8beca-df86-4cac-8229-ac1d7b010401,Valencia St at 16th St,SF-M22-2,37.765429,-122.42189,3,"['KEY', 'CREDITCARD']",23,a5c8beca-df86-4cac-8229-ac1d7b010401,false,true,POINT(-122.42189 37.765429)
578169a8-b821-427d-934e-0b5329577ea4,22nd St at Dolores St,SF-Q21-1,37.75499463,-122.4258368,3,"['KEY', 'CREDITCARD']",23,578169a8-b821-427d-934e-0b5329577ea4,false,true,POINT(-122.4258368 37.75499463)
cb20f487-2e7d-4c11-9f19-2b669ff9fd7f,Green St at Van Ness Ave,SF-C22,37.797627908896878,-122.423534989357,3,"['KEY', 'CREDITCARD']",23,cb20f487-2e7d-4c11-9f19-2b669ff9fd7f,false,true,POINT(-122.423534989357 37.7976279088969)
0c9f99fe-9f18-4489-bf50-c744a7288819,Torney Ave at Lincoln Blvd,SF-B15,37.799676,-122.452599,3,"['KEY', 'CREDITCARD']",23,0c9f99fe-9f18-4489-bf50-c744a7288819,false,true,POINT(-122.452599 37.799676)
7c7ac914-40e5-426d-b9c4-f12b1a556be8,The Embarcadero at Vallejo St,SF-C28-1,37.799953,-122.398525,3,"['KEY', 'CREDITCARD']",23,7c7ac914-40e5-426d-b9c4-f12b1a556be8,false,true,POINT(-122.398525 37.799953)
08a1a4d2-e83a-4911-8743-41006698f4da,Valencia St at 21st St,SF-P22,37.7567083,-122.421025,3,"['KEY', 'CREDITCARD']",23,08a1a4d2-e83a-4911-8743-41006698f4da,false,true,POINT(-122.421025 37.7567083)
ba3699d9-448e-4246-aa88-b7543383af4e,McKinnon Ave at 3rd St,SF-W29,37.736295872171041,-122.3899698257446,3,"['KEY', 'CREDITCARD']",23,ba3699d9-448e-4246-aa88-b7543383af4e,false,true,POINT(-122.389969825745 37.736295872171)
fa0488df-ff17-42f1-9250-5a2bef70072b,Illinois St at 20th St,SF-O30-2,37.7603435,-122.387449,3,"['KEY', 'CREDITCARD']",23,fa0488df-ff17-42f1-9250-5a2bef70072b,false,true,POINT(-122.387449 37.7603435)
e60d1fa9-6274-4137-9fa2-160a32e29afa,Townsend St at 6th St,SF-K28-3,37.773238,-122.399998,3,"['KEY', 'CREDITCARD']",23,e60d1fa9-6274-4137-9fa2-160a32e29afa,false,true,POINT(-122.399998 37.773238)
6327ad76-fdd0-4ea8-a09a-f1bccca719b3,The Embarcadero at Steuart St,SF-F30-1,37.7914015,-122.391038,3,"['KEY', 'CREDITCARD']",23,6327ad76-fdd0-4ea8-a09a-f1bccca719b3,false,true,POINT(-122.391038 37.7914015)
9d47758e-44c7-4a16-a66a-efe7f942e7d1,Turk St at Fillmore St,SF-I20,37.780450059963492,-122.43194639682768,3,"['KEY', 'CREDITCARD']",23,9d47758e-44c7-4a16-a66a-efe7f942e7d1,false,true,POINT(-122.431946396828 37.7804500599635)
e061c062-a4eb-4a4d-a19c-a6c6e3e03e1d,Laurel St at California St,SF-F16,37.7866115,-122.4500525,3,"['KEY', 'CREDITCARD']",23,e061c062-a4eb-4a4d-a19c-a6c6e3e03e1d,false,true,POINT(-122.4500525 37.7866115)
9818c353-b93e-4775-b23c-d602913945ca,Clement St at 32nd Ave,SF-G5,37.781722,-122.492844,3,"['KEY', 'CREDITCARD']",23,9818c353-b93e-4775-b23c-d602913945ca,false,true,POINT(-122.492844 37.781722)
51e8e63d-0883-47e0-b280-210e0c990a49,10th Ave at Irving St,SF-M11,37.7642245,-122.4673775,3,"['KEY', 'CREDITCARD']",23,51e8e63d-0883-47e0-b280-210e0c990a49,false,true,POINT(-122.4673775 37.7642245)
afa2db8d-61bb-461a-8019-d5cd2aa1ec25,Berry St at King St,SF-L28,37.771762110313176,-122.39843755960464,3,"['KEY', 'CREDITCARD']",23,afa2db8d-61bb-461a-8019-d5cd2aa1ec25,false,true,POINT(-122.398437559605 37.7717621103132)
a40fc1eb-e8e9-4d41-8f77-71365f0d9064,1st St at Folsom St,SF-G29-2,37.78729,-122.39438,3,"['KEY', 'CREDITCARD']",23,a40fc1eb-e8e9-4d41-8f77-71365f0d9064,false,true,POINT(-122.39438 37.78729)
23a2bad4-3ea1-4545-87eb-acbee3efccfc,The Embarcadero at Sansome St,SF-A27,37.80477,-122.403234,3,"['KEY', 'CREDITCARD']",23,23a2bad4-3ea1-4545-87eb-acbee3efccfc,false,true,POINT(-122.403234 37.80477)
e82e7160-d8fb-452b-8f27-c0f75926d080,Commercial St at Montgomery St,SF-E27,37.7942465,-122.402855,3,"['KEY', 'CREDITCARD']",23,e82e7160-d8fb-452b-8f27-c0f75926d080,false,true,POINT(-122.402855 37.7942465)
4a0d887c-7e9d-4f15-a28b-aeeff05f81b6,Beale St at Harrison St,SF-G30-1,37.787963,-122.3918085,3,"['KEY', 'CREDITCARD']",23,4a0d887c-7e9d-4f15-a28b-aeeff05f81b6,false,true,POINT(-122.3918085 37.787963)
4fc98cbd-9c9b-401b-95a6-927e30bdbd46,Pier 1/2 at The Embarcadero,SF-D29,37.7963894,-122.3945855,3,"['KEY', 'CREDITCARD']",23,4fc98cbd-9c9b-401b-95a6-927e30bdbd46,false,true,POINT(-122.3945855 37.7963894)
2b140c2a-c038-4983-9290-d801db8a13f5,Alamo Square (Steiner St at Fulton St),SF-J19,37.777546770173231,-122.43327409029006,3,"['KEY', 'CREDITCARD']",23,2b140c2a-c038-4983-9290-d801db8a13f5,false,true,POINT(-122.43327409029 37.7775467701732)
18fb1a9a-e3ee-4a18-a00d-45c1e0d14d16,17th St at Valencia St,SF-N22-2,37.763333,-122.4220555,3,"['KEY', 'CREDITCARD']",23,18fb1a9a-e3ee-4a18-a00d-45c1e0d14d16,false,true,POINT(-122.4220555 37.763333)
be15716e-f097-437b-8738-1db234d03b5e,17th Ave at Geary Blvd,SF-G9,37.780719885755637,-122.47610360383987,3,"['KEY', 'CREDITCARD']",23,be15716e-f097-437b-8738-1db234d03b5e,false,true,POINT(-122.47610360384 37.7807198857556)
dd34aaa2-dd91-4d83-9f92-e8a2f1cc2f93,Carl St at Cole St,SF-M15,37.765942,-122.449228,3,"['KEY', 'CREDITCARD']",23,dd34aaa2-dd91-4d83-9f92-e8a2f1cc2f93,false,true,POINT(-122.449228 37.765942)
f518d262-a592-4b3d-b026-b9215bea13d0,Chestnut St at Van Ness Ave,SF-B22,37.8023,-122.4244135,3,"['KEY', 'CREDITCARD']",23,f518d262-a592-4b3d-b026-b9215bea13d0,false,true,POINT(-122.4244135 37.8023)
6e7a5099-b2ba-40d4-9a24-29e0ae7dfd4b,Potrero del Sol Park (25th St at Utah St),SF-R26,37.75179164525661,-122.40521550178528,3,"['KEY', 'CREDITCARD']",23,6e7a5099-b2ba-40d4-9a24-29e0ae7dfd4b,false,true,POINT(-122.405215501785 37.7517916452566)
f24186f7-5c85-4be8-8328-55de576a88db,Carroll Ave at 3rd St,SF-Z28,37.725372,-122.393954,3,"['KEY', 'CREDITCARD']",23,f24186f7-5c85-4be8-8328-55de576a88db,false,true,POINT(-122.393954 37.725372)
175541bb-0ac6-42ba-bb50-071317d1237b,Masonic Ave at Turk St,SF-I16,37.779046658472055,-122.44729131460188,3,"['KEY', 'CREDITCARD']",23,175541bb-0ac6-42ba-bb50-071317d1237b,false,true,POINT(-122.447291314602 37.7790466584721)
37cf6b02-5cb0-4461-bf45-0ae60a1a2fb7,18th Ave at California St,SF-F9,37.785111,-122.477667,3,"['KEY', 'CREDITCARD']",23,37cf6b02-5cb0-4461-bf45-0ae60a1a2fb7,false,true,POINT(-122.477667 37.785111)
3ccf483a-ed9f-4327-bf9b-d72b4170ebfc,17th St at Dolores St,SF-N21,37.7630152,-122.4264968,3,"['KEY', 'CREDITCARD']",23,3ccf483a-ed9f-4327-bf9b-d72b4170ebfc,false,true,POINT(-122.4264968 37.7630152)
3437ead2-e5e0-4e1c-86cf-d925a96b2260,Valencia St at 24th St,SF-Q22-2,37.7524278,-122.4206278,3,"['KEY', 'CREDITCARD']",23,3437ead2-e5e0-4e1c-86cf-d925a96b2260,false,true,POINT(-122.4206278 37.7524278)
ab03623f-6fe9-4e9b-b38b-6e98513082d1,Brannan St at 7th St,SF-K27-2,37.7724385,-122.4039235,3,"['KEY', 'CREDITCARD']",24,ab03623f-6fe9-4e9b-b38b-6e98513082d1,false,true,POINT(-122.4039235 37.7724385)
7dfe1c94-5eae-41a7-ad42-3d3f4c7610a3,Delano Ave at Oneida Ave,SF-Z16,37.722382293482681,-122.44380980730055,3,"['KEY', 'CREDITCARD']",24,7dfe1c94-5eae-41a7-ad42-3d3f4c7610a3,false,true,POINT(-122.443809807301 37.7223822934827)
272f64c8-d2aa-4fe8-8fcd-9853367dc8b8,Spruce St at California St,SF-F15,37.786578499536539,-122.45342284440996,3,"['KEY', 'CREDITCARD']",24,272f64c8-d2aa-4fe8-8fcd-9853367dc8b8,false,true,POINT(-122.45342284441 37.7865784995365)
df4b01d6-90bb-4faa-8437-d0391b8d115b,7th Ave at Clement St,SF-G12,37.782438519776719,-122.4653774499893,3,"['KEY', 'CREDITCARD']",24,df4b01d6-90bb-4faa-8437-d0391b8d115b,false,true,POINT(-122.465377449989 37.7824385197767)
42952b44-cb91-43dd-bdbd-34e4f2a39046,Mission Bay Kids Park,SF-L29,37.772300631747626,-122.39302754402161,3,"['KEY', 'CREDITCARD']",25,42952b44-cb91-43dd-bdbd-34e4f2a39046,false,true,POINT(-122.393027544022 37.7723006317476)
578f166a-d83f-4730-b12d-f1384b7b8c44,Grove St at Gough St,SF-J22-2,37.777870070223919,-122.42295295000076,3,"['KEY', 'CREDITCARD']",25,578f166a-d83f-4730-b12d-f1384b7b8c44,false,true,POINT(-122.422952950001 37.7778700702239)
90f3a6f3-b34b-48fa-b162-d7fdffd9637f,Balboa Park BART Station,SF-AA15,37.7228179,-122.4472364,3,"['KEY', 'CREDITCARD']",25,90f3a6f3-b34b-48fa-b162-d7fdffd9637f,false,true,POINT(-122.4472364 37.7228179)
8517bd49-73e1-4b27-8686-d9f38a1f1ec3,The Embarcadero at Pier 38,SF-H30,37.782926087044082,-122.38792061805724,3,"['KEY', 'CREDITCARD']",26,8517bd49-73e1-4b27-8686-d9f38a1f1ec3,false,true,POINT(-122.387920618057 37.7829260870441)
e66227f7-bd49-46be-b5ee-ce6518ac9dd4,Hubbell St at 16th St,SF-M28,37.766594,-122.398198,3,"['KEY', 'CREDITCARD']",27,e66227f7-bd49-46be-b5ee-ce6518ac9dd4,false,true,POINT(-122.398198 37.766594)
2b935f1b-2659-4d82-a348-6a3bb083914d,Montgomery St BART Station (Market St at 2nd St),SF-F28-2,37.7896195,-122.400808,3,"['KEY', 'CREDITCARD']",27,2b935f1b-2659-4d82-a348-6a3bb083914d,false,true,POINT(-122.400808 37.7896195)
e4e5d6b1-a335-41a9-8efe-4c4d9294d6e2,Townsend St at 7th St,SF-L27,37.771058,-122.402717,3,"['KEY', 'CREDITCARD']",27,e4e5d6b1-a335-41a9-8efe-4c4d9294d6e2,false,true,POINT(-122.402717 37.771058)
73fccaab-205c-4b1e-a547-5fb0f2a58056,McAllister St at Baker St,SF-J17,37.7774157,-122.4418376,3,"['KEY', 'CREDITCARD']",27,73fccaab-205c-4b1e-a547-5fb0f2a58056,false,true,POINT(-122.4418376 37.7774157)
3612155a-0fb2-4e66-8bab-f81979bfe54a,Myrtle St at Polk St,SF-G23,37.785479,-122.419342,3,"['KEY', 'CREDITCARD']",27,3612155a-0fb2-4e66-8bab-f81979bfe54a,false,true,POINT(-122.419342 37.785479)
6156f831-ca96-459d-aafe-685420751e4d,Howard St at 8th St,SF-J25,37.7765126,-122.4113061,3,"['KEY', 'CREDITCARD']",27,6156f831-ca96-459d-aafe-685420751e4d,false,true,POINT(-122.4113061 37.7765126)
71944da6-f667-4ca6-ace6-70765d46a529,Post St at Baker St,SF-G17,37.783973,-122.442878,3,"['KEY', 'CREDITCARD']",27,71944da6-f667-4ca6-ace6-70765d46a529,false,true,POINT(-122.442878 37.783973)
b1a957d2-5e0e-4a99-bca3-7f3db21d30eb,Broderick St at Oak St,SF-K18,37.7730627,-122.4390777,3,"['KEY', 'CREDITCARD']",27,b1a957d2-5e0e-4a99-bca3-7f3db21d30eb,false,true,POINT(-122.4390777 37.7730627)
1e5323d3-5bd3-4259-a9d4-aec0e09d8f56,O'Farrell St at Masonic Ave,SF-H16,37.781130551698666,-122.44737446308136,3,"['KEY', 'CREDITCARD']",27,1e5323d3-5bd3-4259-a9d4-aec0e09d8f56,false,true,POINT(-122.447374463081 37.7811305516987)
1de96988-6dfc-4f97-8570-6d8664b6e88a,Pierce St at Haight St,SF-K20,37.7717933,-122.4337079,3,"['KEY', 'CREDITCARD']",27,1de96988-6dfc-4f97-8570-6d8664b6e88a,false,true,POINT(-122.4337079 37.7717933)
43974bf5-147b-4348-aed6-eb29626cb1cf,Bay St at Fillmore St,SF-B19,37.8026635,-122.4360635,3,"['KEY', 'CREDITCARD']",27,43974bf5-147b-4348-aed6-eb29626cb1cf,false,true,POINT(-122.4360635 37.8026635)
c0d7ba8d-145a-40fc-aa06-f4c06fc49edb,Heron's Head Park,SF-V32,37.740321776391326,-122.3767840862274,3,"['KEY', 'CREDITCARD']",27,c0d7ba8d-145a-40fc-aa06-f4c06fc49edb,false,true,POINT(-122.376784086227 37.7403217763913)
f2c2ba49-25e1-4493-8565-5df5af66e153,Parker Ave at McAllister St,SF-J15,37.776100912645859,-122.4530929327011,3,"['KEY', 'CREDITCARD']",27,f2c2ba49-25e1-4493-8565-5df5af66e153,false,true,POINT(-122.453092932701 37.7761009126459)
ed438146-1615-45c6-bf54-07e2de0adcf1,Jackson St at Polk St,SF-E23,37.794160441749327,-122.42156758904456,3,"['KEY', 'CREDITCARD']",27,ed438146-1615-45c6-bf54-07e2de0adcf1,false,true,POINT(-122.421567589045 37.7941604417493)
702e67bf-a75e-4352-8b20-425a19c1845c,Great Hwy at Balboa St,SF-H0,37.775211,-122.511208,3,"['KEY', 'CREDITCARD']",27,702e67bf-a75e-4352-8b20-425a19c1845c,false,true,POINT(-122.511208 37.775211)
fdbfa7f9-d3eb-4c9d-ab6c-0e3300da314e,15th St at Potrero Ave,SF-M26,37.767078504583672,-122.40735858678818,3,"['KEY', 'CREDITCARD']",27,fdbfa7f9-d3eb-4c9d-ab6c-0e3300da314e,false,true,POINT(-122.407358586788 37.7670785045837)
16fbff76-56d1-4e2b-b735-ec21b8cd3181,Folsom St at 9th St,SF-K25,37.7737172,-122.4116467,3,"['KEY', 'CREDITCARD']",27,16fbff76-56d1-4e2b-b735-ec21b8cd3181,false,true,POINT(-122.4116467 37.7737172)
0c9cb910-8442-4df6-a997-704d817583ab,Sanchez St at 15th St,SF-M20,37.7662185,-122.4310597,3,"['KEY', 'CREDITCARD']",27,0c9cb910-8442-4df6-a997-704d817583ab,false,true,POINT(-122.4310597 37.7662185)
b8c5214e-5d26-47d0-aba5-d62ef145d083,Alameda St at Henry Adams St,SF-M26-2,37.7685449,-122.40423738710535,3,"['KEY', 'CREDITCARD']",27,b8c5214e-5d26-47d0-aba5-d62ef145d083,false,true,POINT(-122.404237387105 37.7685449)
fde4cecd-7497-4bdb-a452-0e1a755e7759,Webster St at Grove St,SF-J20,37.7770527,-122.4295585,3,"['KEY', 'CREDITCARD']",27,fde4cecd-7497-4bdb-a452-0e1a755e7759,false,true,POINT(-122.4295585 37.7770527)
f503bee7-b169-43c4-a1ef-5b3ddd859a7a,Judson Ave at Gennessee St,SF-X14,37.728281592452817,-122.4506950378418,3,"['KEY', 'CREDITCARD']",27,f503bee7-b169-43c4-a1ef-5b3ddd859a7a,false,true,POINT(-122.450695037842 37.7282815924528)
5215d3e4-b85a-4499-a460-1b038f7a2bf1,Page St at Scott St,SF-K19,37.772354,-122.4358575,3,"['KEY', 'CREDITCARD']",27,5215d3e4-b85a-4499-a460-1b038f7a2bf1,false,true,POINT(-122.4358575 37.772354)
3144f47a-86f7-40f6-9ff0-5c8120babf6a,O'Farrell St at Divisadero St,SF-H18,37.7824046019341,-122.43944585323337,3,"['KEY', 'CREDITCARD']",27,3144f47a-86f7-40f6-9ff0-5c8120babf6a,false,true,POINT(-122.439445853233 37.7824046019341)
8013d0b6-dd3a-4f9f-9fee-a1e6e21aef90,Bryant St at 2nd St,SF I29-1,37.783176,-122.393378,3,"['KEY', 'CREDITCARD']",27,8013d0b6-dd3a-4f9f-9fee-a1e6e21aef90,false,true,POINT(-122.393378 37.783176)
5a895f98-fd79-4db0-b19f-e2d312acf148,Funston Ave at Clement St,SF-G10-1,37.782497875963806,-122.47196763753892,3,"['KEY', 'CREDITCARD']",27,5a895f98-fd79-4db0-b19f-e2d312acf148,false,true,POINT(-122.471967637539 37.7824978759638)
53bea4e6-b907-424c-b519-d286ffb713d8,Mission Dolores Park,SF-O21,37.7614205,-122.4264353,3,"['KEY', 'CREDITCARD']",27,53bea4e6-b907-424c-b519-d286ffb713d8,false,true,POINT(-122.4264353 37.7614205)
7f44afe0-3e39-41d5-a73d-121395143d81,14th Ave at Geary Blvd,SF-G10-2,37.780364,-122.4728095,3,"['KEY', 'CREDITCARD']",27,7f44afe0-3e39-41d5-a73d-121395143d81,false,true,POINT(-122.4728095 37.780364)
003d58af-e449-4800-aa6d-eb1bba8ad68d,SFSU University Park North - West,SF-Y7,37.726266,-122.479462,3,"['KEY', 'CREDITCARD']",27,003d58af-e449-4800-aa6d-eb1bba8ad68d,false,true,POINT(-122.479462 37.726266)
83b33e8d-bf8c-4a2a-8ee3-942834af27b4,Laguna St at Hayes St,SF-J21,37.7762475,-122.4262025,3,"['KEY', 'CREDITCARD']",27,83b33e8d-bf8c-4a2a-8ee3-942834af27b4,false,true,POINT(-122.4262025 37.7762475)
86fae8b7-9d4f-499a-9437-422a07103c57,Scott St at Golden Gate Ave,SF-I19,37.7789994,-122.4368608,3,"['KEY', 'CREDITCARD']",27,86fae8b7-9d4f-499a-9437-422a07103c57,false,true,POINT(-122.4368608 37.7789994)
28844b82-850f-4e02-95c6-59d6076e8516,4th St at Mission Bay Blvd S,SF-L30-1,37.7703135,-122.3912365,3,"['KEY', 'CREDITCARD']",27,28844b82-850f-4e02-95c6-59d6076e8516,false,true,POINT(-122.3912365 37.7703135)
2f20969c-74f7-4b6a-8e23-d4d1a31b75f5,Division St at Potrero Ave,SF-L26,37.769263,-122.407054,3,"['KEY', 'CREDITCARD']",27,2f20969c-74f7-4b6a-8e23-d4d1a31b75f5,false,true,POINT(-122.407054 37.769263)
91ab197f-ceb5-4dbe-b907-532afa8db43b,Funston Ave at Fulton St,SF-J10,37.7735636,-122.4713658,3,"['KEY', 'CREDITCARD']",27,91ab197f-ceb5-4dbe-b907-532afa8db43b,false,true,POINT(-122.4713658 37.7735636)
a967125a-632a-4423-8ccd-61e9fe92b02f,Hospital St at Mariposa St,SF-N30,37.764783,-122.3908972,3,"['KEY', 'CREDITCARD']",27,a967125a-632a-4423-8ccd-61e9fe92b02f,false,true,POINT(-122.3908972 37.764783)
40aad9cb-3190-4190-b73f-95aa661cec18,Jackson Playground,SF-N28,37.764965,-122.3990255,3,"['KEY', 'CREDITCARD']",27,40aad9cb-3190-4190-b73f-95aa661cec18,false,true,POINT(-122.3990255 37.764965)
22a9d86b-ba44-4f2f-b167-355f99c7968c,7th St at King St,SF-L27-2,37.771229017933742,-122.40088641643524,3,"['KEY', 'CREDITCARD']",27,22a9d86b-ba44-4f2f-b167-355f99c7968c,false,true,POINT(-122.400886416435 37.7712290179337)
38a02670-3056-43fb-8271-20fbf6baa538,Church St at Duboce Ave,SF-L20,37.769818,-122.4291485,3,"['KEY', 'CREDITCARD']",27,38a02670-3056-43fb-8271-20fbf6baa538,false,true,POINT(-122.4291485 37.769818)
b32262f7-54fe-4ea7-9859-e761407169a5,Eucalyptus Dr at 20th Ave,SF-W8,37.731085,-122.476163,3,"['KEY', 'CREDITCARD']",27,b32262f7-54fe-4ea7-9859-e761407169a5,false,true,POINT(-122.476163 37.731085)
e2b8752f-c441-4d30-8bcf-f78b378c7c2d,Octavia Blvd at Page St,SF-J22-1,37.774017937683546,-122.4238085746765,3,"['KEY', 'CREDITCARD']",27,e2b8752f-c441-4d30-8bcf-f78b378c7c2d,false,true,POINT(-122.423808574676 37.7740179376835)
940751e9-8763-4929-9f03-080b95e35a52,Potrero Ave at Mariposa St,SF-N26,37.76328094058097,-122.4073773622513,3,"['KEY', 'CREDITCARD']",27,940751e9-8763-4929-9f03-080b95e35a52,false,true,POINT(-122.407377362251 37.763280940581)
