trip_id,duration_sec,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_number,zip_code
20171216192842.300000000,422,2017-12-16 19:28:42.338 UTC,17th & Folsom Street Park (17th St at Folsom St),110,2017-12-16 19:35:44.344 UTC,Precita Park,144,235,
20171028002614.4000000000,560,2017-10-28 00:26:14.394 UTC,17th & Folsom Street Park (17th St at Folsom St),110,2017-10-28 00:35:34.901 UTC,Precita Park,144,1531,
20180417184547.000000000,477,2018-04-17 18:45:46.968 UTC,17th & Folsom Street Park (17th St at Folsom St),110,2018-04-17 18:53:44.185 UTC,Precita Park,144,141,
20171013172425.5000000000,646,2017-10-13 17:24:25.513 UTC,17th & Folsom Street Park (17th St at Folsom St),110,2017-10-13 17:35:11.937 UTC,Precita Park,144,2954,
20171118100049.7000000000,820,2017-11-18 10:00:49.748 UTC,17th & Folsom Street Park (17th St at Folsom St),110,2017-11-18 10:14:30.679 UTC,Precita Park,144,2998,
20171106155810.7000000000,594,2017-11-06 15:58:10.709 UTC,17th & Folsom Street Park (17th St at Folsom St),110,2017-11-06 16:08:04.746 UTC,Precita Park,144,2076,
20171207001846.8000000000,478,2017-12-07 00:18:46.816 UTC,17th & Folsom Street Park (17th St at Folsom St),110,2017-12-07 00:26:44.887 UTC,Precita Park,144,3387,
20171024213107.4000000000,558,2017-10-24 21:31:07.411 UTC,17th & Folsom Street Park (17th St at Folsom St),110,2017-10-24 21:40:25.511 UTC,Precita Park,144,1778,
20180206173645.8000000000,1498,2018-02-06 17:36:45.81 UTC,Embarcadero BART Station (Beale St at Market St),17,2018-02-06 18:01:44.461 UTC,Precita Park,144,3356,
20180309193208.8000000000,1347,2018-03-09 19:32:08.75 UTC,Embarcadero BART Station (Beale St at Market St),17,2018-03-09 19:54:36.325 UTC,Precita Park,144,3088,
20171205190635.0000000000,1223,2017-12-05 19:06:35.044 UTC,Montgomery St BART Station (Market St at 2nd St),21,2017-12-05 19:26:58.865 UTC,Precita Park,144,1429,
20180428131851.8000000000,1608,2018-04-28 13:18:51.778 UTC,San Francisco Ferry Building (Harry Bridges Plaza),15,2018-04-28 13:45:40.612 UTC,Precita Park,144,4068,
20170908174834.2000000000,1486,2017-09-08 17:48:34.188 UTC,San Francisco Ferry Building (Harry Bridges Plaza),15,2017-09-08 18:13:20.911 UTC,Precita Park,144,2781,
20170903175307.7000000000,2671,2017-09-03 17:53:07.683 UTC,San Francisco Ferry Building (Harry Bridges Plaza),15,2017-09-03 18:37:38.764 UTC,Precita Park,144,2975,
20171009174603.200000000,1453,2017-10-09 17:46:03.221 UTC,San Francisco Ferry Building (Harry Bridges Plaza),15,2017-10-09 18:10:16.575 UTC,Precita Park,144,366,
20180120152925.3000000000,903,2018-01-20 15:29:25.333 UTC,San Francisco Public Library (Grove St at Hyde St),43,2018-01-20 15:44:28.375 UTC,Precita Park,144,3243,
20170918165231.8000000000,1116,2017-09-18 16:52:31.751 UTC,San Francisco Public Library (Grove St at Hyde St),43,2017-09-18 17:11:08.542 UTC,Precita Park,144,2994,
20180130203353.9000000000,1225,2018-01-30 20:33:53.94 UTC,Yerba Buena Center for the Arts (Howard St at 3rd St),284,2018-01-30 20:54:19.341 UTC,Precita Park,144,1848,
20180104175303.1000000000,1471,2018-01-04 17:53:03.098 UTC,Yerba Buena Center for the Arts (Howard St at 3rd St),284,2018-01-04 18:17:34.296 UTC,Precita Park,144,2479,
20180112170431.6000000000,1280,2018-01-12 17:04:31.604 UTC,Yerba Buena Center for the Arts (Howard St at 3rd St),284,2018-01-12 17:25:52.34 UTC,Precita Park,144,1757,
20180117182450.9000000000,1315,2018-01-17 18:24:50.939 UTC,Yerba Buena Center for the Arts (Howard St at 3rd St),284,2018-01-17 18:46:46.344 UTC,Precita Park,144,2016,
20180401185823.2000000000,1120,2018-04-01 18:58:23.223 UTC,San Francisco Caltrain Station 2  (Townsend St at 4th St),67,2018-04-01 19:17:03.329 UTC,Precita Park,144,1563,
20180120121949.500000000,1494,2018-01-20 12:19:49.53 UTC,San Francisco Caltrain Station 2  (Townsend St at 4th St),67,2018-01-20 12:44:43.722 UTC,Precita Park,144,233,
20180131223306.6000000000,1499,2018-01-31 22:33:06.643 UTC,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2018-01-31 22:58:06.304 UTC,Precita Park,144,2528,
20180420133307.2000000000,7116,2018-04-20 13:33:07.225 UTC,16th St Depot,344,2018-04-20 15:31:43.918 UTC,16th St Depot,344,3910,
20180427054926.9000000000,470,2018-04-27 05:49:26.882 UTC,14th St at Mission St,97,2018-04-27 05:57:17.642 UTC,16th St Depot,344,3955,
20180409142756.1000000000,748,2018-04-09 14:27:56.14 UTC,4th St at Harrison St,47,2018-04-09 14:40:24.553 UTC,16th St Depot,344,2915,
20180418140732.70000000,409,2018-04-18 14:07:32.668 UTC,Division St at Potrero Ave,89,2018-04-18 14:14:21.69 UTC,16th St Depot,344,93,
20180425054120.7000000000,551,2018-04-25 05:41:20.694 UTC,San Francisco Public Library (Grove St at Hyde St),43,2018-04-25 05:50:31.943 UTC,16th St Depot,344,2023,
20180416091931.2000000000,722,2018-04-16 09:19:31.224 UTC,San Francisco Public Library (Grove St at Hyde St),43,2018-04-16 09:31:34.115 UTC,16th St Depot,344,2095,
39131,6215,2013-09-29 12:02:00 UTC,2nd at Folsom,62,2013-09-29 13:45:00 UTC,2nd at Folsom,62,612,
208647,94,2014-03-10 18:16:00 UTC,2nd at Folsom,62,2014-03-10 18:17:00 UTC,2nd at Folsom,62,624,94703
1164453,5874,2016-04-16 11:51:00 UTC,2nd at Folsom,62,2016-04-16 13:29:00 UTC,2nd at Folsom,62,434,94610
6835,679,2013-08-31 13:04:00 UTC,2nd at Folsom,62,2013-08-31 13:15:00 UTC,2nd at Folsom,62,267,94107
61974,207,2013-10-17 12:38:00 UTC,2nd at Folsom,62,2013-10-17 12:41:00 UTC,2nd at Folsom,62,633,84123
133218,170,2013-12-21 17:08:00 UTC,2nd at Folsom,62,2013-12-21 17:11:00 UTC,2nd at Folsom,62,593,94014
713989,1361,2015-04-06 17:20:00 UTC,2nd at Folsom,62,2015-04-06 17:43:00 UTC,2nd at Folsom,62,267,94107
1219749,5076,2016-05-30 12:48:00 UTC,2nd at Folsom,62,2016-05-30 14:12:00 UTC,2nd at Folsom,62,457,94114
768843,348,2015-05-15 15:26:00 UTC,2nd at Folsom,62,2015-05-15 15:32:00 UTC,2nd at Folsom,62,482,94105
639361,63,2015-02-11 09:12:00 UTC,2nd at Folsom,62,2015-02-11 09:13:00 UTC,2nd at Folsom,62,386,94107
289681,634,2014-05-19 10:31:00 UTC,2nd at Folsom,62,2014-05-19 10:41:00 UTC,2nd at Folsom,62,429,94949
308587,102,2014-06-03 10:03:00 UTC,2nd at Folsom,62,2014-06-03 10:05:00 UTC,2nd at Folsom,62,506,94804
1226879,565,2016-06-04 16:02:00 UTC,2nd at Folsom,62,2016-06-04 16:12:00 UTC,2nd at Folsom,62,572,94105
318523,2137,2014-06-10 15:13:00 UTC,2nd at Folsom,62,2014-06-10 15:48:00 UTC,2nd at Folsom,62,618,nil
56104,11452,2013-10-13 07:28:00 UTC,2nd at Folsom,62,2013-10-13 10:38:00 UTC,2nd at Folsom,62,404,
426408,120,2014-08-27 07:40:00 UTC,2nd at Folsom,62,2014-08-27 07:42:00 UTC,2nd at Folsom,62,527,94107
750391,123,2015-05-02 13:18:00 UTC,2nd at Folsom,62,2015-05-02 13:20:00 UTC,2nd at Folsom,62,306,90803
531010,4884,2014-11-05 15:07:00 UTC,2nd at Folsom,62,2014-11-05 16:28:00 UTC,2nd at Folsom,62,267,19087
527919,4529,2014-11-04 06:37:00 UTC,2nd at Folsom,62,2014-11-04 07:52:00 UTC,2nd at Folsom,62,492,nil
451427,3809,2014-09-13 13:22:00 UTC,2nd at Folsom,62,2014-09-13 14:26:00 UTC,2nd at Folsom,62,609,90026
891300,6241,2015-08-15 13:28:00 UTC,2nd at Folsom,62,2015-08-15 15:12:00 UTC,2nd at Folsom,62,528,nil
1114062,251,2016-03-03 10:07:00 UTC,2nd at Folsom,62,2016-03-03 10:11:00 UTC,2nd at Folsom,62,473,94804
1182302,770,2016-04-29 15:49:00 UTC,2nd at Folsom,62,2016-04-29 16:02:00 UTC,2nd at Folsom,62,451,94523
1293295,61,2016-07-27 18:31:00 UTC,2nd at Folsom,62,2016-07-27 18:32:00 UTC,2nd at Folsom,62,592,94123
350743,2616,2014-07-04 11:09:00 UTC,2nd at Folsom,62,2014-07-04 11:52:00 UTC,2nd at Folsom,62,526,94107
984083,2288,2015-10-24 14:07:00 UTC,2nd at Folsom,62,2015-10-24 14:46:00 UTC,2nd at Folsom,62,427,95472
881808,6545,2015-08-09 08:11:00 UTC,2nd at Folsom,62,2015-08-09 10:00:00 UTC,2nd at Folsom,62,109,19130
10433,9343,2013-09-04 10:17:00 UTC,2nd at Folsom,62,2013-09-04 12:52:00 UTC,2nd at Folsom,62,553,94105
1196418,5595,2016-05-11 11:08:00 UTC,2nd at Folsom,62,2016-05-11 12:41:00 UTC,2nd at Folsom,62,29,nil
1285547,3015,2016-07-21 14:00:00 UTC,2nd at Folsom,62,2016-07-21 14:50:00 UTC,2nd at Folsom,62,517,94523
1332077,534,2016-08-26 12:37:00 UTC,2nd at Folsom,62,2016-08-26 12:46:00 UTC,2nd at Folsom,62,534,94117
538974,236,2014-11-11 08:01:00 UTC,2nd at Folsom,62,2014-11-11 08:05:00 UTC,2nd at Folsom,62,266,94105
1155484,74,2016-04-09 13:52:00 UTC,2nd at Folsom,62,2016-04-09 13:53:00 UTC,2nd at Folsom,62,391,20132
881807,6608,2015-08-09 08:09:00 UTC,2nd at Folsom,62,2015-08-09 09:59:00 UTC,2nd at Folsom,62,408,19103
626856,5281,2015-02-01 13:13:00 UTC,2nd at Folsom,62,2015-02-01 14:41:00 UTC,2nd at Folsom,62,384,97333
6117,213,2013-08-30 16:31:00 UTC,2nd at Folsom,62,2013-08-30 16:35:00 UTC,2nd at Folsom,62,633,94107
17884,247,2013-09-11 14:22:00 UTC,2nd at Folsom,62,2013-09-11 14:26:00 UTC,2nd at Folsom,62,371,94117
574221,780,2014-12-11 13:07:00 UTC,2nd at Folsom,62,2014-12-11 13:20:00 UTC,2nd at Folsom,62,632,94105
525525,29598,2014-11-02 10:33:00 UTC,2nd at Folsom,62,2014-11-02 18:46:00 UTC,2nd at Folsom,62,274,94102
1196419,5578,2016-05-11 11:08:00 UTC,2nd at Folsom,62,2016-05-11 12:41:00 UTC,2nd at Folsom,62,403,nil
1113300,1271,2016-03-02 18:09:00 UTC,2nd at Folsom,62,2016-03-02 18:30:00 UTC,2nd at Folsom,62,677,94105
1149962,1790,2016-04-05 14:55:00 UTC,2nd at Folsom,62,2016-04-05 15:25:00 UTC,2nd at Folsom,62,33,94523
242453,5734,2014-04-09 15:31:00 UTC,2nd at Folsom,62,2014-04-09 17:07:00 UTC,2nd at Folsom,62,572,94103
223854,12726,2014-03-22 15:51:00 UTC,2nd at Folsom,62,2014-03-22 19:23:00 UTC,2nd at Folsom,62,441,95822
704003,888,2015-03-30 13:07:00 UTC,2nd at Folsom,62,2015-03-30 13:22:00 UTC,2nd at Folsom,62,613,94070
1072112,77,2016-01-26 17:51:00 UTC,2nd at Folsom,62,2016-01-26 17:53:00 UTC,2nd at Folsom,62,209,95126
1084591,225,2016-02-07 16:45:00 UTC,2nd at Folsom,62,2016-02-07 16:49:00 UTC,2nd at Folsom,62,547,93003
1323955,5415,2016-08-20 11:15:00 UTC,2nd at Folsom,62,2016-08-20 12:45:00 UTC,2nd at Folsom,62,541,12561
439899,1297,2014-09-05 12:06:00 UTC,2nd at Folsom,62,2014-09-05 12:27:00 UTC,2nd at Folsom,62,343,94105
1049880,7182,2016-01-01 00:21:00 UTC,2nd at Folsom,62,2016-01-01 02:21:00 UTC,2nd at Folsom,62,111,nil
343804,952,2014-06-29 11:51:00 UTC,2nd at Folsom,62,2014-06-29 12:07:00 UTC,2nd at Folsom,62,340,94105
646868,437,2015-02-17 12:04:00 UTC,2nd at Folsom,62,2015-02-17 12:11:00 UTC,2nd at Folsom,62,440,94107
788449,61,2015-06-01 11:03:00 UTC,2nd at Folsom,62,2015-06-01 11:04:00 UTC,2nd at Folsom,62,524,94553
171346,115,2014-01-30 15:15:00 UTC,2nd at Folsom,62,2014-01-30 15:17:00 UTC,2nd at Folsom,62,332,94111
1128727,69,2016-03-17 18:55:00 UTC,2nd at Folsom,62,2016-03-17 18:56:00 UTC,2nd at Folsom,62,134,94612
30350,14013,2013-09-22 11:18:00 UTC,2nd at Folsom,62,2013-09-22 15:11:00 UTC,2nd at Folsom,62,634,6113
1275487,5882,2016-07-13 16:03:00 UTC,2nd at Folsom,62,2016-07-13 17:41:00 UTC,2nd at Folsom,62,384,84015
59772,67,2013-10-15 21:43:00 UTC,2nd at Folsom,62,2013-10-15 21:44:00 UTC,2nd at Folsom,62,567,94107
825426,593,2015-06-28 11:23:00 UTC,2nd at Folsom,62,2015-06-28 11:33:00 UTC,2nd at Folsom,62,407,94102
1229765,534,2016-06-07 09:13:00 UTC,2nd at Folsom,62,2016-06-07 09:22:00 UTC,2nd at Folsom,62,399,94523
172319,1011,2014-01-31 12:08:00 UTC,2nd at Folsom,62,2014-01-31 12:25:00 UTC,2nd at Folsom,62,433,94107
956611,5008,2015-10-05 06:25:00 UTC,2nd at Folsom,62,2015-10-05 07:49:00 UTC,2nd at Folsom,62,491,7960
455612,904,2014-09-16 15:03:00 UTC,2nd at Folsom,62,2014-09-16 15:18:00 UTC,2nd at Folsom,62,288,94105
98796,555,2013-11-16 21:55:00 UTC,5th at Howard,57,2013-11-16 22:05:00 UTC,2nd at Folsom,62,587,94134
239871,374,2014-04-07 20:49:00 UTC,5th at Howard,57,2014-04-07 20:55:00 UTC,2nd at Folsom,62,574,94103
38770,329,2013-09-28 18:18:00 UTC,5th at Howard,57,2013-09-28 18:24:00 UTC,2nd at Folsom,62,339,94105
47453,345,2013-10-06 06:45:00 UTC,5th at Howard,57,2013-10-06 06:51:00 UTC,2nd at Folsom,62,290,94103
285854,325,2014-05-15 17:25:00 UTC,5th at Howard,57,2014-05-15 17:30:00 UTC,2nd at Folsom,62,484,94103
657948,334,2015-02-25 15:34:00 UTC,5th at Howard,57,2015-02-25 15:39:00 UTC,2nd at Folsom,62,388,94107
1236506,343,2016-06-12 15:34:00 UTC,5th at Howard,57,2016-06-12 15:39:00 UTC,2nd at Folsom,62,420,94105
142638,2173,2014-01-04 16:59:00 UTC,5th at Howard,57,2014-01-04 17:35:00 UTC,2nd at Folsom,62,526,94107
330854,602,2014-06-19 09:46:00 UTC,5th at Howard,57,2014-06-19 09:56:00 UTC,2nd at Folsom,62,451,94158
305263,638,2014-05-31 13:59:00 UTC,5th at Howard,57,2014-05-31 14:09:00 UTC,2nd at Folsom,62,542,95032
1327204,315,2016-08-23 13:45:00 UTC,5th at Howard,57,2016-08-23 13:51:00 UTC,2nd at Folsom,62,471,94611
1160469,236,2016-04-13 15:39:00 UTC,5th at Howard,57,2016-04-13 15:43:00 UTC,2nd at Folsom,62,498,94611
797466,1565,2015-06-07 20:38:00 UTC,5th at Howard,57,2015-06-07 21:04:00 UTC,2nd at Folsom,62,604,nil
934975,369,2015-09-17 12:38:00 UTC,5th at Howard,57,2015-09-17 12:44:00 UTC,2nd at Folsom,62,459,94597
1182160,300,2016-04-29 13:15:00 UTC,5th at Howard,57,2016-04-29 13:20:00 UTC,2nd at Folsom,62,630,94611
89166,324,2013-11-08 16:20:00 UTC,5th at Howard,57,2013-11-08 16:25:00 UTC,2nd at Folsom,62,484,94124
1334360,449,2016-08-29 12:22:00 UTC,5th at Howard,57,2016-08-29 12:30:00 UTC,2nd at Folsom,62,505,94066
322477,292,2014-06-12 23:36:00 UTC,5th at Howard,57,2014-06-12 23:41:00 UTC,2nd at Folsom,62,468,94103
617271,423,2015-01-24 18:01:00 UTC,5th at Howard,57,2015-01-24 18:08:00 UTC,2nd at Folsom,62,349,92646
1184480,231,2016-05-02 14:41:00 UTC,5th at Howard,57,2016-05-02 14:44:00 UTC,2nd at Folsom,62,587,94611
353167,404,2014-07-07 15:10:00 UTC,5th at Howard,57,2014-07-07 15:17:00 UTC,2nd at Folsom,62,271,94103
782582,297,2015-05-27 09:44:00 UTC,5th at Howard,57,2015-05-27 09:49:00 UTC,2nd at Folsom,62,451,94107
623951,3386,2015-01-29 15:20:00 UTC,5th at Howard,57,2015-01-29 16:17:00 UTC,2nd at Folsom,62,518,94107
1188627,483,2016-05-05 03:52:00 UTC,5th at Howard,57,2016-05-05 04:00:00 UTC,2nd at Folsom,62,214,94107
1145855,257,2016-04-01 11:25:00 UTC,5th at Howard,57,2016-04-01 11:29:00 UTC,2nd at Folsom,62,362,94611
71842,736,2013-10-25 10:59:00 UTC,5th at Howard,57,2013-10-25 11:11:00 UTC,2nd at Folsom,62,445,94124
1079804,380,2016-02-02 21:35:00 UTC,5th at Howard,57,2016-02-02 21:41:00 UTC,2nd at Folsom,62,327,94103
336183,299,2014-06-23 19:48:00 UTC,5th at Howard,57,2014-06-23 19:53:00 UTC,2nd at Folsom,62,599,94703
1325586,308,2016-08-22 14:26:00 UTC,5th at Howard,57,2016-08-22 14:32:00 UTC,2nd at Folsom,62,552,94611
913018,276,2015-08-31 17:43:00 UTC,5th at Howard,57,2015-08-31 17:48:00 UTC,2nd at Folsom,62,432,94105
704485,315,2015-03-30 17:40:00 UTC,5th at Howard,57,2015-03-30 17:45:00 UTC,2nd at Folsom,62,473,94105
285381,408,2014-05-15 11:38:00 UTC,5th at Howard,57,2014-05-15 11:44:00 UTC,2nd at Folsom,62,343,94103
1125001,296,2016-03-15 14:14:00 UTC,5th at Howard,57,2016-03-15 14:19:00 UTC,2nd at Folsom,62,587,94611
851177,436,2015-07-17 12:57:00 UTC,5th at Howard,57,2015-07-17 13:04:00 UTC,2nd at Folsom,62,398,94107
1056346,341,2016-01-10 22:53:00 UTC,5th at Howard,57,2016-01-10 22:59:00 UTC,2nd at Folsom,62,677,94103
1095290,366,2016-02-16 18:18:00 UTC,5th at Howard,57,2016-02-16 18:24:00 UTC,2nd at Folsom,62,450,1
879284,342,2015-08-06 18:03:00 UTC,5th at Howard,57,2015-08-06 18:09:00 UTC,2nd at Folsom,62,380,94597
358833,338,2014-07-10 17:46:00 UTC,5th at Howard,57,2014-07-10 17:51:00 UTC,2nd at Folsom,62,328,94107
289939,489,2014-05-19 15:19:00 UTC,5th at Howard,57,2014-05-19 15:28:00 UTC,2nd at Folsom,62,382,21042
1199456,353,2016-05-13 05:23:00 UTC,5th at Howard,57,2016-05-13 05:29:00 UTC,2nd at Folsom,62,259,94103
287866,261,2014-05-17 06:46:00 UTC,5th at Howard,57,2014-05-17 06:50:00 UTC,2nd at Folsom,62,614,94103
910370,279,2015-08-28 17:33:00 UTC,5th at Howard,57,2015-08-28 17:38:00 UTC,2nd at Folsom,62,309,94105
970783,323,2015-10-14 16:52:00 UTC,5th at Howard,57,2015-10-14 16:58:00 UTC,2nd at Folsom,62,552,94105
43502,323,2013-10-02 18:33:00 UTC,5th at Howard,57,2013-10-02 18:38:00 UTC,2nd at Folsom,62,569,94134
245742,434,2014-04-12 06:46:00 UTC,5th at Howard,57,2014-04-12 06:53:00 UTC,2nd at Folsom,62,315,94103
635415,396,2015-02-08 20:22:00 UTC,5th at Howard,57,2015-02-08 20:29:00 UTC,2nd at Folsom,62,601,94105
995206,432,2015-11-03 08:45:00 UTC,5th at Howard,57,2015-11-03 08:53:00 UTC,2nd at Folsom,62,354,94107
896600,302,2015-08-19 12:42:00 UTC,5th at Howard,57,2015-08-19 12:47:00 UTC,2nd at Folsom,62,410,94597
950748,396,2015-09-29 17:35:00 UTC,5th at Howard,57,2015-09-29 17:41:00 UTC,2nd at Folsom,62,477,94105
1053963,315,2016-01-07 13:52:00 UTC,5th at Howard,57,2016-01-07 13:57:00 UTC,2nd at Folsom,62,49,94611
1296156,352,2016-07-29 17:30:00 UTC,5th at Howard,57,2016-07-29 17:36:00 UTC,2nd at Folsom,62,402,94611
828882,329,2015-06-30 17:45:00 UTC,5th at Howard,57,2015-06-30 17:51:00 UTC,2nd at Folsom,62,395,94105
407194,366,2014-08-13 13:45:00 UTC,5th at Howard,57,2014-08-13 13:51:00 UTC,2nd at Folsom,62,66,94107
507824,309,2014-10-21 08:46:00 UTC,5th at Howard,57,2014-10-21 08:51:00 UTC,2nd at Folsom,62,405,60625
1138109,387,2016-03-25 22:29:00 UTC,5th at Howard,57,2016-03-25 22:35:00 UTC,2nd at Folsom,62,513,94103
1213361,294,2016-05-24 13:04:00 UTC,5th at Howard,57,2016-05-24 13:09:00 UTC,2nd at Folsom,62,343,94611
1256019,430,2016-06-27 12:10:00 UTC,5th at Howard,57,2016-06-27 12:17:00 UTC,2nd at Folsom,62,408,94066
39528,327,2013-09-29 18:31:00 UTC,5th at Howard,57,2013-09-29 18:36:00 UTC,2nd at Folsom,62,526,94105
727212,334,2015-04-15 17:59:00 UTC,5th at Howard,57,2015-04-15 18:05:00 UTC,2nd at Folsom,62,579,94105
1083236,287,2016-02-05 13:27:00 UTC,5th at Howard,57,2016-02-05 13:31:00 UTC,2nd at Folsom,62,209,94611
1104311,335,2016-02-24 15:03:00 UTC,5th at Howard,57,2016-02-24 15:09:00 UTC,2nd at Folsom,62,479,94611
1135286,434,2016-03-24 03:49:00 UTC,5th at Howard,57,2016-03-24 03:56:00 UTC,2nd at Folsom,62,280,94107
509864,401,2014-10-22 08:57:00 UTC,5th at Howard,57,2014-10-22 09:03:00 UTC,2nd at Folsom,62,530,60625
1226005,1273,2016-06-03 16:39:00 UTC,5th at Howard,57,2016-06-03 17:00:00 UTC,2nd at Folsom,62,449,95070
473986,305,2014-09-29 10:15:00 UTC,5th at Howard,57,2014-09-29 10:20:00 UTC,2nd at Folsom,62,330,94596
125465,442,2013-12-14 12:21:00 UTC,5th at Howard,57,2013-12-14 12:29:00 UTC,2nd at Folsom,62,547,95482
427785,347,2014-08-27 17:45:00 UTC,5th at Howard,57,2014-08-27 17:51:00 UTC,2nd at Folsom,62,532,94109
237020,385,2014-04-04 18:07:00 UTC,5th at Howard,57,2014-04-04 18:14:00 UTC,2nd at Folsom,62,480,94103
1131592,282,2016-03-21 13:59:00 UTC,5th at Howard,57,2016-03-21 14:04:00 UTC,2nd at Folsom,62,597,94611
46543,308,2013-10-05 06:46:00 UTC,5th at Howard,57,2013-10-05 06:51:00 UTC,2nd at Folsom,62,281,94103
73412,269,2013-10-27 06:48:00 UTC,5th at Howard,57,2013-10-27 06:52:00 UTC,2nd at Folsom,62,271,94103
613265,332,2015-01-21 17:45:00 UTC,5th at Howard,57,2015-01-21 17:50:00 UTC,2nd at Folsom,62,527,94105
1048667,256,2015-12-29 13:52:00 UTC,5th at Howard,57,2015-12-29 13:57:00 UTC,2nd at Folsom,62,266,94611
1050041,355,2016-01-02 10:19:00 UTC,5th at Howard,57,2016-01-02 10:25:00 UTC,2nd at Folsom,62,443,94103
1173221,259,2016-04-22 11:02:00 UTC,5th at Howard,57,2016-04-22 11:06:00 UTC,2nd at Folsom,62,560,94611
61321,278,2013-10-17 06:16:00 UTC,5th at Howard,57,2013-10-17 06:21:00 UTC,2nd at Folsom,62,410,
888528,454,2015-08-13 12:48:00 UTC,5th at Howard,57,2015-08-13 12:55:00 UTC,2nd at Folsom,62,443,94597
711207,486,2015-04-03 14:04:00 UTC,5th at Howard,57,2015-04-03 14:12:00 UTC,2nd at Folsom,62,552,94107
699010,941,2015-03-26 11:12:00 UTC,5th at Howard,57,2015-03-26 11:28:00 UTC,2nd at Folsom,62,409,94107
935827,491,2015-09-17 20:59:00 UTC,5th at Howard,57,2015-09-17 21:07:00 UTC,2nd at Folsom,62,553,94103
359931,428,2014-07-11 14:00:00 UTC,5th at Howard,57,2014-07-11 14:07:00 UTC,2nd at Folsom,62,571,94103
792814,373,2015-06-03 17:53:00 UTC,5th at Howard,57,2015-06-03 17:59:00 UTC,2nd at Folsom,62,484,94105
1088722,373,2016-02-10 15:19:00 UTC,5th at Howard,57,2016-02-10 15:25:00 UTC,2nd at Folsom,62,533,94602
1301685,240,2016-08-03 14:14:00 UTC,5th at Howard,57,2016-08-03 14:18:00 UTC,2nd at Folsom,62,471,94611
612685,350,2015-01-21 11:53:00 UTC,5th at Howard,57,2015-01-21 11:59:00 UTC,2nd at Folsom,62,541,94107
1215807,527,2016-05-26 04:16:00 UTC,5th at Howard,57,2016-05-26 04:24:00 UTC,2nd at Folsom,62,484,94107
1070915,504,2016-01-26 03:46:00 UTC,5th at Howard,57,2016-01-26 03:54:00 UTC,2nd at Folsom,62,598,94107
895290,289,2015-08-18 17:22:00 UTC,5th at Howard,57,2015-08-18 17:26:00 UTC,2nd at Folsom,62,382,94105
518708,364,2014-10-28 09:26:00 UTC,5th at Howard,57,2014-10-28 09:32:00 UTC,2nd at Folsom,62,417,60625
1209494,261,2016-05-20 14:45:00 UTC,5th at Howard,57,2016-05-20 14:49:00 UTC,2nd at Folsom,62,520,94611
1308690,312,2016-08-09 14:30:00 UTC,5th at Howard,57,2016-08-09 14:36:00 UTC,2nd at Folsom,62,437,94611
288098,365,2014-05-17 12:17:00 UTC,5th at Howard,57,2014-05-17 12:23:00 UTC,2nd at Folsom,62,320,94103
116415,369,2013-12-05 12:55:00 UTC,5th at Howard,57,2013-12-05 13:01:00 UTC,2nd at Folsom,62,312,94115
914319,361,2015-09-01 12:35:00 UTC,5th at Howard,57,2015-09-01 12:41:00 UTC,2nd at Folsom,62,629,94597
1248590,258,2016-06-21 13:12:00 UTC,5th at Howard,57,2016-06-21 13:16:00 UTC,2nd at Folsom,62,607,94611
74539,429,2013-10-28 14:50:00 UTC,5th at Howard,57,2013-10-28 14:57:00 UTC,2nd at Folsom,62,568,94124
305178,346,2014-05-31 12:20:00 UTC,5th at Howard,57,2014-05-31 12:26:00 UTC,2nd at Folsom,62,462,94103
1294371,277,2016-07-28 15:05:00 UTC,5th at Howard,57,2016-07-28 15:10:00 UTC,2nd at Folsom,62,222,94611
753777,102,2015-05-05 13:28:00 UTC,Howard at 2nd,63,2015-05-05 13:29:00 UTC,2nd at Folsom,62,508,94114
586146,713,2014-12-27 09:13:00 UTC,Howard at 2nd,63,2014-12-27 09:25:00 UTC,2nd at Folsom,62,516,nil
1108370,1086,2016-02-28 06:59:00 UTC,Howard at 2nd,63,2016-02-28 07:17:00 UTC,2nd at Folsom,62,29,94107
699771,413,2015-03-26 17:59:00 UTC,Howard at 2nd,63,2015-03-26 18:06:00 UTC,2nd at Folsom,62,289,94066
165111,347,2014-01-24 17:18:00 UTC,Howard at 2nd,63,2014-01-24 17:24:00 UTC,2nd at Folsom,62,425,94306
745935,96,2015-04-29 13:42:00 UTC,Howard at 2nd,63,2015-04-29 13:43:00 UTC,2nd at Folsom,62,193,94114
757420,85,2015-05-07 12:59:00 UTC,Howard at 2nd,63,2015-05-07 13:01:00 UTC,2nd at Folsom,62,504,94114
47500,1596,2013-10-06 08:59:00 UTC,Howard at 2nd,63,2013-10-06 09:25:00 UTC,2nd at Folsom,62,377,94105
58232,137,2013-10-14 22:42:00 UTC,Howard at 2nd,63,2013-10-14 22:44:00 UTC,2nd at Folsom,62,364,94107
688801,150,2015-03-19 08:57:00 UTC,Howard at 2nd,63,2015-03-19 08:59:00 UTC,2nd at Folsom,62,604,94080
1112660,2137,2016-03-02 11:43:00 UTC,Howard at 2nd,63,2016-03-02 12:18:00 UTC,2nd at Folsom,62,506,nil
904436,111,2015-08-25 13:27:00 UTC,Howard at 2nd,63,2015-08-25 13:28:00 UTC,2nd at Folsom,62,553,94114
